ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Description
1462221840,Male,Yes,82,No,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462221115,Female,No,25,No,Fashion Designer,6,Low,3,Dog_6,The specimen is responsible and hardworking.
1462222487,Male,Yes,35,Yes,Fashion Designer,2,Average,2,Dog_6,The specimen is reliable and experienced.
1462222595,Male,Yes,41,Yes,Fashion Designer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462221729,Female,Yes,38,No,Scientist,9,Average,5,Dog_4,The specimen is reliable and experienced.
1462226228,Male,Yes,42,No,HR,2,High,4,Dog_6,The specimen is reliable and experienced.
1462223796,Male,Yes,51,Yes,Scientist,0,High,5,Dog_4,The specimen is reliable and experienced.
1462222116,Male,No,42,Yes,Singer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462224888,Male,Yes,69,No,HR,1,High,2,Dog_6,The specimen is reliable and experienced.
1462225178,Female,Yes,41,Yes,Fashion Designer,5,High,3,Dog_5,The specimen is reliable and experienced.
1462224603,Female,No,20,No,Doctor,1,Low,5,Dog_4,The specimen is responsible and hardworking.
1462220175,Female,No,28,No,Scientist,3,Low,7,Dog_4,The specimen is responsible and hardworking.
1462221671,Male,No,47,Yes,Scientist,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462221313,Male,Yes,58,Yes,Fashion Designer,2,Low,1,Dog_6,The specimen is reliable and experienced.
1462224250,Male,Yes,39,No,Singer,1,Average,5,Dog_4,The specimen is reliable and experienced.
1462220192,Male,Yes,27,Yes,Singer,10,Low,2,Dog_6,The specimen is responsible and hardworking.
1462221544,Female,No,20,No,Content Creation,,Low,4,Dog_6,The specimen is responsible and hardworking.
1462220723,Male,No,19,No,Doctor,4,Low,3,Dog_2,The specimen is rather joyful than responsible.
1462224362,Female,Yes,42,Yes,Fashion Designer,,Average,4,Dog_6,The specimen is reliable and experienced.
1462218617,Male,No,30,No,HR,5,Low,5,Dog_6,The specimen is reliable and experienced.
1462221917,Female,Yes,41,No,Singer,9,High,2,Dog_4,The specimen is reliable and experienced.
1462222805,Male,Yes,42,Yes,HR,1,High,3,Dog_6,The specimen is reliable and experienced.
1462219386,Male,No,20,No,Doctor,1,Low,3,Dog_4,The specimen is responsible and hardworking.
1462219804,Female,No,32,No,Content Creation,,Low,,Dog_6,The specimen is reliable and experienced.
1462225188,Female,No,42,Yes,Scientist,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462218599,Male,No,36,Yes,Fashion Designer,0,Low,2,Dog_2,The specimen is reliable and experienced.
1462225138,Male,Yes,43,Yes,HR,6,High,3,Dog_6,The specimen is reliable and experienced.
1462218901,Male,Yes,63,No,Singer,1,Average,,Dog_6,The specimen is reliable and experienced.
1462224061,Female,Yes,47,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221469,Female,No,37,Yes,Fashion Designer,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462223313,Male,Yes,33,No,Doctor,11,High,2,Dog_6,The specimen is reliable and experienced.
1462218568,Male,Yes,52,Yes,Fashion Designer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462224714,Male,Yes,37,No,Singer,,Average,3,Dog_4,The specimen is reliable and experienced.
1462220945,Female,No,33,Yes,Scientist,0,Low,3,Dog_1,The specimen is reliable and experienced.
1462225411,Female,No,25,No,Scientist,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462225381,Male,No,20,No,Doctor,1,Low,5,Dog_3,The specimen is responsible and hardworking.
1462219485,Female,Yes,74,Yes,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462222134,Female,Yes,66,No,Scientist,0,High,5,Dog_4,The specimen is reliable and experienced.
1462223816,Female,Yes,70,Yes,Fashion Designer,5,High,2,Dog_6,The specimen is reliable and experienced.
1462225417,Male,No,53,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221257,Female,Yes,50,Yes,Scientist,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462223054,Male,No,36,Yes,Doctor,8,Low,4,Dog_2,The specimen is reliable and experienced.
1462225939,Male,Yes,60,No,Scientist,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462218680,Male,Yes,67,Yes,HR,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462223222,Female,Yes,37,Yes,Fashion Designer,,High,2,Dog_6,The specimen is reliable and experienced.
1462221344,Female,Yes,48,Yes,Fashion Designer,,Average,2,Dog_3,The specimen is reliable and experienced.
1462218964,Male,Yes,31,No,Doctor,0,Average,5,Dog_4,The specimen is reliable and experienced.
1462222609,Female,No,52,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462222672,Female,Yes,43,Yes,Fashion Designer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462225581,Female,Yes,46,Yes,Fashion Designer,4,High,5,Dog_6,The specimen is reliable and experienced.
1462221644,Female,No,36,Yes,Doctor,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462223449,Male,No,26,No,Scientist,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462221434,Male,No,29,Yes,Fashion Designer,,Low,3,Dog_6,The specimen is responsible and hardworking.
1462226480,Female,,82,No,Lawyer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462223801,Female,Yes,42,Yes,Scientist,2,Low,1,Dog_6,The specimen is reliable and experienced.
1462224963,Male,Yes,57,No,Scientist,4,Low,3,Dog_4,The specimen is reliable and experienced.
1462219772,Male,Yes,30,No,Fashion Designer,0,Average,2,Dog_5,The specimen is reliable and experienced.
1462220434,Male,No,28,No,Singer,9,Low,2,Dog_6,The specimen is responsible and hardworking.
1462222507,Female,Yes,48,Yes,Fashion Designer,2,Average,4,Dog_6,The specimen is reliable and experienced.
1462222616,Female,Yes,39,Yes,Housewife,8,High,2,Dog_6,The specimen is reliable and experienced.
1462223208,Male,Yes,19,No,Singer,1,Low,2,Dog_6,The specimen is rather joyful than responsible.
1462219891,Female,Yes,62,,Scientist,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462219768,Male,No,59,No,Singer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462219261,Male,Yes,52,Yes,Singer,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462224394,Female,Yes,76,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462219046,Female,No,27,No,Doctor,,Low,5,Dog_7,The specimen is responsible and hardworking.
1462218558,Female,No,36,Yes,Scientist,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462220008,Female,No,33,Yes,Singer,12,Low,2,Dog_6,The specimen is reliable and experienced.
1462220099,Male,Yes,37,Yes,Singer,8,Average,2,Dog_6,The specimen is reliable and experienced.
1462224772,Male,Yes,38,No,Scientist,0,Average,5,Dog_6,The specimen is reliable and experienced.
1462225298,Female,No,35,No,,,Low,,Dog_7,The specimen is reliable and experienced.
1462222041,Female,No,30,No,Singer,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462225449,Male,Yes,51,Yes,Fashion Designer,0,Average,2,Dog_2,The specimen is reliable and experienced.
1462223134,Male,Yes,53,Yes,Fashion Designer,1,Average,4,Dog_2,The specimen is reliable and experienced.
1462223476,Female,No,41,Yes,Fashion Designer,0,Low,1,Dog_7,The specimen is reliable and experienced.
1462219254,Male,Yes,52,Yes,Fashion Designer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462225476,Female,Yes,89,Yes,Lawyer,1,High,2,Dog_2,The specimen is reliable and experienced.
1462225106,Female,No,22,No,Doctor,1,Low,8,Dog_4,The specimen is responsible and hardworking.
1462225332,Female,Yes,83,Yes,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462218527,Female,Yes,79,No,Lawyer,,High,2,Dog_6,The specimen is reliable and experienced.
1462221789,Male,No,25,No,Content Creation,0,Low,3,Dog_3,The specimen is responsible and hardworking.
1462221445,Female,Yes,63,Yes,Fashion Designer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462219916,Female,No,28,Yes,Doctor,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462225873,Male,No,26,Yes,Fashion Designer,10,Low,5,Dog_6,The specimen is responsible and hardworking.
1462223012,Female,Yes,47,No,Fashion Designer,7,Low,1,Dog_6,The specimen is reliable and experienced.
1462225515,Male,,66,Yes,Fashion Designer,0,Low,,Dog_3,The specimen is reliable and experienced.
1462224525,Female,Yes,52,Yes,Fashion Designer,2,Average,4,Dog_6,The specimen is reliable and experienced.
1462222889,Male,Yes,35,Yes,Fashion Designer,,Average,,Dog_6,The specimen is reliable and experienced.
1462221142,Female,Yes,40,Yes,Fashion Designer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462219101,Female,Yes,48,Yes,Fashion Designer,1,Low,1,Dog_4,The specimen is reliable and experienced.
1462219948,Female,Yes,65,Yes,Scientist,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462222224,Female,Yes,39,Yes,,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462218563,Female,No,26,No,Doctor,6,Low,3,Dog_5,The specimen is responsible and hardworking.
1462221219,Female,Yes,50,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462221993,Female,No,41,Yes,Doctor,0,Low,3,Dog_6,The specimen is reliable and experienced.
1462219115,Female,Yes,41,Yes,Fashion Designer,0,Low,4,Dog_6,The specimen is reliable and experienced.
1462223405,Female,Yes,27,No,Housewife,9,Average,2,Dog_6,The specimen is responsible and hardworking.
1462225526,Male,Yes,47,No,Singer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462221440,Male,Yes,46,Yes,Scientist,7,Average,2,Dog_6,The specimen is reliable and experienced.
1462220659,Male,Yes,81,Yes,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462224979,Male,No,18,No,Doctor,0,Low,,Dog_6,The specimen is rather joyful than responsible.
1462222901,Male,No,38,Yes,Fashion Designer,,Low,2,Dog_6,The specimen is reliable and experienced.
1462220561,Female,No,28,Yes,Doctor,,Low,2,Dog_3,The specimen is responsible and hardworking.
1462221315,Male,,72,,Lawyer,0,High,,Dog_6,The specimen is reliable and experienced.
1462221271,Male,Yes,57,Yes,Fashion Designer,,Average,2,Dog_6,The specimen is reliable and experienced.
1462226031,Female,Yes,40,Yes,Fashion Designer,4,Average,5,Dog_4,The specimen is reliable and experienced.
1462220468,Male,Yes,39,Yes,Scientist,0,Average,2,Dog_1,The specimen is reliable and experienced.
1462225764,Female,Yes,38,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223505,Male,Yes,28,No,Scientist,6,Average,2,Dog_4,The specimen is responsible and hardworking.
1462226103,Male,No,21,No,Doctor,2,Low,4,Dog_6,The specimen is responsible and hardworking.
1462223972,Male,Yes,48,Yes,HR,0,High,5,Dog_6,The specimen is reliable and experienced.
1462225066,Male,Yes,35,Yes,Fashion Designer,10,High,2,Dog_6,The specimen is reliable and experienced.
1462223704,Male,No,29,Yes,Fashion Designer,,Low,2,Dog_6,The specimen is responsible and hardworking.
1462221811,Female,No,27,No,Scientist,0,Low,2,Dog_6,The specimen is responsible and hardworking.
1462219518,Male,No,25,No,Content Creation,0,Low,2,Dog_4,The specimen is responsible and hardworking.
1462224247,Female,Yes,75,Yes,Lawyer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462220014,Male,,55,Yes,Scientist,0,Average,2,Dog_4,The specimen is reliable and experienced.
1462224044,Female,Yes,72,Yes,Scientist,0,High,2,Dog_4,The specimen is reliable and experienced.
1462221431,Female,Yes,45,Yes,HR,1,High,3,Dog_3,The specimen is reliable and experienced.
1462226532,Male,Yes,52,Yes,Fashion Designer,0,Average,6,Dog_4,The specimen is reliable and experienced.
1462225807,Female,Yes,47,Yes,Lawyer,2,High,4,Dog_6,The specimen is reliable and experienced.
1462220123,Female,Yes,43,Yes,Housewife,8,High,2,Dog_6,The specimen is reliable and experienced.
1462225275,Male,Yes,42,Yes,Fashion Designer,14,Low,2,Dog_6,The specimen is reliable and experienced.
1462222331,Male,No,46,No,Content Creation,1,Low,4,Dog_3,The specimen is reliable and experienced.
1462220535,Male,Yes,27,No,Singer,3,Average,2,Dog_6,The specimen is responsible and hardworking.
1462221359,Female,Yes,30,Yes,Scientist,,Average,2,Dog_3,The specimen is reliable and experienced.
1462220036,Male,Yes,50,No,HR,0,High,5,Dog_6,The specimen is reliable and experienced.
1462223706,Female,Yes,51,Yes,Fashion Designer,6,High,2,Dog_4,The specimen is reliable and experienced.
1462219779,Male,No,22,No,Doctor,0,Low,8,Dog_6,The specimen is responsible and hardworking.
1462223858,Male,,53,Yes,Fashion Designer,,Average,3,Dog_3,The specimen is reliable and experienced.
1462225229,Female,No,67,Yes,Fashion Designer,0,Low,1,Dog_7,The specimen is reliable and experienced.
1462219873,Female,Yes,62,No,Scientist,,Average,5,Dog_3,The specimen is reliable and experienced.
1462226358,Female,No,38,Yes,Housewife,0,,4,Dog_6,The specimen is reliable and experienced.
1462226199,Female,Yes,28,No,,,Average,3,Dog_4,The specimen is responsible and hardworking.
1462222129,Male,No,36,Yes,HR,9,Low,3,Dog_6,The specimen is reliable and experienced.
1462222502,Male,Yes,72,Yes,HR,1,High,2,Dog_6,The specimen is reliable and experienced.
1462224850,Male,No,19,No,Doctor,1,Low,4,Dog_7,The specimen is rather joyful than responsible.
1462219065,Female,No,33,No,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462220257,Male,Yes,28,No,HR,,Low,7,Dog_4,The specimen is responsible and hardworking.
1462220850,Male,No,26,No,Content Creation,1,Low,5,Dog_6,The specimen is responsible and hardworking.
1462223260,Male,Yes,65,Yes,Fashion Designer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462224845,Male,Yes,60,No,Fashion Designer,0,Average,2,Dog_4,The specimen is reliable and experienced.
1462220355,Male,No,37,Yes,Fashion Designer,12,Low,1,Dog_6,The specimen is reliable and experienced.
1462224190,Female,Yes,77,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462222632,Male,No,28,Yes,Doctor,9,Low,1,Dog_6,The specimen is responsible and hardworking.
1462223403,Male,Yes,43,Yes,HR,,High,4,Dog_6,The specimen is reliable and experienced.
1462218723,Female,Yes,59,Yes,Fashion Designer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462226191,Female,Yes,66,No,Scientist,0,Average,2,Dog_4,The specimen is reliable and experienced.
1462221239,Male,No,18,No,Doctor,1,Low,5,Dog_4,The specimen is rather joyful than responsible.
1462221844,Female,,23,No,Doctor,0,Low,7,Dog_6,The specimen is responsible and hardworking.
1462225606,Male,Yes,47,Yes,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462223242,Female,Yes,69,No,Lawyer,0,Low,1,Dog_3,The specimen is reliable and experienced.
1462224090,Male,No,63,Yes,Fashion Designer,0,Low,1,Dog_2,The specimen is reliable and experienced.
1462221289,Male,Yes,46,No,Singer,8,Low,2,Dog_6,The specimen is reliable and experienced.
1462221291,Female,Yes,72,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462225952,Male,Yes,69,No,Scientist,8,Low,2,Dog_6,The specimen is reliable and experienced.
1462224627,Male,No,31,No,Doctor,1,Low,4,Dog_7,The specimen is reliable and experienced.
1462219909,Male,Yes,65,Yes,HR,1,Low,2,Dog_4,The specimen is reliable and experienced.
1462226159,Female,No,19,No,Doctor,3,Low,3,Dog_6,The specimen is rather joyful than responsible.
1462218535,,Yes,57,Yes,Singer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462226125,Male,,40,Yes,Fashion Designer,1,Low,1,Dog_7,The specimen is reliable and experienced.
1462220501,Male,Yes,84,No,Lawyer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223019,Female,No,23,No,Scientist,0,Low,4,Dog_6,The specimen is responsible and hardworking.
1462222220,Female,No,41,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462219075,Male,Yes,37,Yes,Scientist,,Low,2,Dog_6,The specimen is reliable and experienced.
1462225979,Female,No,40,Yes,Fashion Designer,5,Low,9,Dog_6,The specimen is reliable and experienced.
1462219120,Male,Yes,50,Yes,Scientist,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462223770,Male,Yes,66,Yes,Lawyer,1,High,2,Dog_4,The specimen is reliable and experienced.
1462220473,Male,No,31,Yes,Singer,0,Low,4,Dog_6,The specimen is reliable and experienced.
1462225823,Female,Yes,56,Yes,Fashion Designer,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462221941,Male,No,43,Yes,Fashion Designer,1,Low,2,Dog_4,The specimen is reliable and experienced.
1462222817,Female,No,59,Yes,Scientist,0,Low,4,Dog_6,The specimen is reliable and experienced.
1462219733,Male,Yes,68,Yes,HR,0,High,2,Dog_6,The specimen is reliable and experienced.
1462223846,Female,No,37,Yes,Content Creation,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462219662,Male,Yes,43,Yes,Fashion Designer,5,Average,2,Dog_6,The specimen is reliable and experienced.
1462223713,Female,No,23,No,Doctor,0,Low,3,Dog_6,The specimen is responsible and hardworking.
1462223914,Male,Yes,68,No,HR,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462225165,Male,Yes,29,No,Doctor,5,Low,2,Dog_6,The specimen is responsible and hardworking.
1462221924,Male,Yes,42,Yes,Doctor,5,Low,2,Dog_4,The specimen is reliable and experienced.
1462221740,Male,No,32,No,Doctor,12,Low,4,Dog_6,The specimen is reliable and experienced.
1462222243,Male,No,21,No,Doctor,1,Low,6,Dog_4,The specimen is responsible and hardworking.
1462226422,Male,No,25,No,Doctor,0,Low,2,Dog_3,The specimen is responsible and hardworking.
